timestamp_ms,ax_g,ay_g,az_g
8615,1.341,-0.289,0.194
8625,1.353,-0.322,0.215
8635,1.31,-0.356,0.209
8645,1.227,-0.354,0.212
8655,1.155,-0.323,0.18
8665,1.125,-0.264,0.142
8675,1.153,-0.212,0.111
8685,1.212,-0.192,0.109
8695,1.26,-0.201,0.104
8705,1.267,-0.223,0.105
8715,1.25,-0.23,0.103
8725,1.215,-0.213,0.1
8735,1.191,-0.171,0.096
8745,1.18,-0.121,0.09
8755,1.175,-0.078,0.07
8765,1.181,-0.054,0.068
8775,1.183,-0.042,0.065
8785,1.163,-0.046,0.055
8795,1.136,-0.059,0.046
8805,1.113,-0.072,0.04
8815,1.101,-0.067,0.044
8825,1.107,-0.067,0.052
8835,1.119,-0.074,0.06
8845,1.133,-0.082,0.061
8855,1.145,-0.093,0.073
8865,1.151,-0.092,0.077
8875,1.153,-0.091,0.08
8885,1.138,-0.074,0.082
8895,1.119,-0.048,0.079
8905,1.107,-0.017,0.083
8915,1.102,0.018,0.089
8925,1.11,0.053,0.101
8935,1.123,0.09,0.109
8945,1.127,0.125,0.11
8955,1.127,0.165,0.107
8965,1.115,0.213,0.109
8975,1.098,0.262,0.129
8985,1.082,0.318,0.157
8995,1.071,0.381,0.19
9005,1.058,0.436,0.207
9015,1.048,0.475,0.207
9025,1.042,0.5,0.224
9035,1.063,0.511,0.253
9045,1.098,0.523,0.28
9055,1.137,0.531,0.298
9065,1.171,0.527,0.304
9075,1.187,0.535,0.297
9085,1.218,0.557,0.284
9095,1.257,0.593,0.277
9105,1.297,0.643,0.267
9115,1.325,0.675,0.244
9125,1.335,0.679,0.222
9135,1.331,0.679,0.219
9145,1.337,0.686,0.228
9155,1.358,0.7,0.236
9165,1.383,0.701,0.242
9175,1.411,0.676,0.261
9185,1.443,0.647,0.281
9195,1.497,0.642,0.293
9205,1.567,0.641,0.305
9215,1.615,0.632,0.311
9225,1.638,0.619,0.31
9235,1.635,0.611,0.288
9245,1.627,0.618,0.281
9255,1.618,0.623,0.282
9265,1.614,0.641,0.255
9275,1.62,0.701,0.205
9285,1.612,0.773,0.17
9295,1.574,0.833,0.144
9305,1.521,0.883,0.132
9315,1.49,0.931,0.164
9325,1.468,0.957,0.194
9335,1.442,0.947,0.204
9345,1.422,0.919,0.189
9355,1.418,0.903,0.191
9365,1.436,0.918,0.211
9375,1.471,0.956,0.229
9385,1.522,0.993,0.247
9395,1.561,1.018,0.247
9405,1.577,1.037,0.282
9415,1.537,1.044,0.317
9425,1.446,1.016,0.337
9435,1.329,0.954,0.332
9445,1.253,0.902,0.348
9455,1.247,0.906,0.382
9465,1.279,0.952,0.426
9475,1.321,0.981,0.48
9485,1.318,0.963,0.516
9495,1.271,0.894,0.535
9505,1.206,0.802,0.57
9515,1.155,0.734,0.606
9525,1.155,0.734,0.622
9535,1.121,0.704,0.618
9545,1.104,0.726,0.612
9555,1.085,0.776,0.59
9565,1.048,0.83,0.599
9575,0.983,0.86,0.627
9585,0.901,0.845,0.657
9595,0.814,0.802,0.689
9605,0.725,0.736,0.656
9615,0.666,0.675,0.605
9625,0.622,0.622,0.563
9635,0.596,0.582,0.533
9645,0.582,0.547,0.524
9655,0.567,0.503,0.548
9665,0.539,0.461,0.556
9675,0.493,0.431,0.543
9685,0.449,0.413,0.52
9695,0.402,0.398,0.491
9705,0.352,0.371,0.465
9715,0.303,0.33,0.443
9725,0.254,0.285,0.425
9735,0.201,0.245,0.419
9745,0.148,0.22,0.414
9755,0.101,0.219,0.412
9765,0.069,0.221,0.404
9775,0.039,0.211,0.388
9785,0.017,0.18,0.387
9795,-0.003,0.142,0.409
9805,-0.026,0.113,0.425
9815,-0.051,0.101,0.439
9825,-0.076,0.088,0.43
9835,-0.122,0.076,0.392
9845,-0.178,0.062,0.366
9855,-0.235,0.041,0.361
9865,-0.29,0.026,0.361
9875,-0.353,0.005,0.36
