timestamp_ms,ax_g,ay_g,az_g
8354,0.191,-0.01,0.44
8364,0.207,-0.054,0.365
8374,0.239,-0.069,0.262
8384,0.248,-0.088,0.233
8394,0.215,-0.101,0.24
8404,0.11,-0.134,0.296
8414,-0.076,-0.189,0.414
8424,-0.076,-0.189,0.414
8434,-0.27,-0.216,0.431
8444,-0.396,-0.168,0.314
8454,-0.46,-0.084,0.207
8464,-0.402,0.029,0.162
8474,-0.352,0.028,0.29
8484,-0.454,-0.107,0.481
8494,-0.68,-0.228,0.583
8504,-0.843,-0.207,0.562
8514,-0.856,-0.154,0.506
8524,-0.69,-0.095,0.361
8534,-0.477,-0.086,0.282
8544,-0.371,-0.158,0.407
8554,-0.417,-0.211,0.562
8564,-0.596,-0.213,0.63
8574,-0.799,-0.167,0.61
8584,-0.916,-0.144,0.553
8594,-0.916,-0.143,0.502
8604,-0.843,-0.143,0.509
8614,-0.791,-0.154,0.619
8624,-0.779,-0.135,0.71
8634,-0.817,-0.082,0.747
8644,-0.879,-0.036,0.737
8654,-0.909,0.02,0.687
8664,-0.876,0.084,0.606
8674,-0.8,0.119,0.553
8684,-0.763,0.103,0.635
8694,-0.777,0.07,0.77
8704,-0.83,0.072,0.825
8714,-0.906,0.069,0.826
8724,-0.972,0.05,0.779
8734,-1.005,0.033,0.689
8744,-1.013,0.01,0.613
8754,-0.986,-0.014,0.588
8764,-0.951,-0.044,0.647
8774,-0.958,-0.091,0.794
8784,-1.009,-0.112,0.909
8794,-1.059,-0.068,0.902
8804,-1.083,-0.002,0.79
8814,-1.078,0.056,0.659
8824,-1.064,0.081,0.584
8834,-1.071,0.046,0.624
8844,-1.096,-0.004,0.737
8854,-1.112,-0.025,0.838
8864,-1.12,-0.01,0.874
8874,-1.124,-0.006,0.855
8884,-1.128,-0.034,0.803
8894,-1.124,-0.079,0.765
8904,-1.116,-0.111,0.754
8914,-1.108,-0.102,0.792
8924,-1.123,-0.066,0.833
8934,-1.153,-0.022,0.85
8944,-1.176,0.013,0.834
8954,-1.18,0.035,0.799
8964,-1.176,0.035,0.761
8974,-1.173,0.02,0.734
8984,-1.184,0.01,0.702
8994,-1.173,0.01,0.677
9004,-1.13,0.01,0.646
9014,-1.082,0.012,0.638
9024,-1.054,-0.002,0.669
9034,-1.038,-0.029,0.688
9044,-1.033,-0.057,0.637
9054,-1.03,-0.094,0.532
9064,-1.026,-0.112,0.441
9074,-1.019,-0.114,0.407
9084,-1.007,-0.106,0.426
9094,-0.988,-0.112,0.447
9104,-0.976,-0.132,0.451
9114,-0.971,-0.169,0.458
9124,-0.927,-0.203,0.483
9134,-0.954,-0.248,0.437
9144,-0.978,-0.271,0.382
9154,-1.003,-0.258,0.335
9164,-1.026,-0.213,0.324
9174,-1.05,-0.136,0.336
9184,-1.052,-0.056,0.354
9194,-1.043,0.01,0.356
9204,-1.029,0.041,0.363
9214,-1.035,0.016,0.387
9224,-1.068,-0.074,0.411
